Id,Codigo,Nome,Uf,idm
1,22,asd,mt,NULL
1,1100015,Alta Floresta D'Oeste,RO,22
2,1100023,Ariquemes,RO,22
3,1100031,Cabixi,RO,22
4,1100049,Cacoal,RO,22
5,1100056,Cerejeiras,RO,22
6,1100064,Colorado do Oeste,RO,22
7,1100072,Corumbiara,RO,22
8,1100080,Costa Marques,RO,22
9,1100098,Espigão D'Oeste,RO,22
10,1100106,Guajará-Mirim,RO,22
11,1100114,Jaru,RO,22
12,1100122,Ji-Paraná,RO,22
13,1100130,Machadinho D'Oeste,RO,22
14,1100148,Nova Brasilândia D'Oeste,RO,22
15,1100155,Ouro Preto do Oeste,RO,22
16,1100189,Pimenta Bueno,RO,22
17,1100205,Porto Velho,RO,22
18,1100254,Presidente Médici,RO,22
19,1100262,Rio Crespo,RO,22
20,1100288,Rolim de Moura,RO,22
21,1100296,Santa Luzia D'Oeste,RO,22
22,1100304,Vilhena,RO,22
23,1100320,São Miguel do Guaporé,RO,22
24,1100338,Nova Mamoré,RO,22
25,1100346,Alvorada D'Oeste,RO,22
26,1100379,Alto Alegre dos Parecis,RO,22
27,1100403,Alto Paraíso,RO,22
28,1100452,Buritis,RO,22
29,1100502,Novo Horizonte do Oeste,RO,22
30,1100601,Cacaulândia,RO,22
31,1100700,Campo Novo de Rondônia,RO,22
32,1100809,Candeias do Jamari,RO,22
33,1100908,Castanheiras,RO,22
34,1100924,Chupinguaia,RO,22
35,1100940,Cujubim,RO,22
36,1101005,Governador Jorge Teixeira,RO,22
37,1101104,Itapuã do Oeste,RO,22
38,1101203,Ministro Andreazza,RO,22
39,1101302,Mirante da Serra,RO,22
40,1101401,Monte Negro,RO,22
41,1101435,Nova União,RO,22
42,1101450,Parecis,RO,22
43,1101468,Pimenteiras do Oeste,RO,22
44,1101476,Primavera de Rondônia,RO,22
45,1101484,São Felipe D'Oeste,RO,22
46,1101492,São Francisco do Guaporé,RO,22
47,1101500,Seringueiras,RO,22
48,1101559,Teixeirópolis,RO,22
49,1101609,Theobroma,RO,22
50,1101708,Urupá,RO,22
51,1101757,Vale do Anari,RO,22
52,1101807,Vale do Paraíso,RO,22
53,1200013,Acrelândia,AC,1
54,1200054,Assis Brasil,AC,1
55,1200104,Brasiléia,AC,1
56,1200138,Bujari,AC,1
57,1200179,Capixaba,AC,1
58,1200203,Cruzeiro do Sul,AC,1
59,1200252,Epitaciolândia,AC,1
60,1200302,Feijó,AC,1
61,1200328,Jordão,AC,1
62,1200336,Mâncio Lima,AC,1
63,1200344,Manoel Urbano,AC,1
64,1200351,Marechal Thaumaturgo,AC,1
65,1200385,Plácido de Castro,AC,1
66,1200393,Porto Walter,AC,1
67,1200401,Rio Branco,AC,1
68,1200427,Rodrigues Alves,AC,1
69,1200435,Santa Rosa do Purus,AC,1
70,1200450,Senador Guiomard,AC,1
71,1200500,Sena Madureira,AC,1
72,1200609,Tarauacá,AC,1
73,1200708,Xapuri,AC,1
74,1200807,Porto Acre,AC,1
75,1300029,Alvarães,AM,4
76,1300060,Amaturá,AM,4
77,1300086,Anamã,AM,4
78,1300102,Anori,AM,4
79,1300144,Apuí,AM,4
80,1300201,Atalaia do Norte,AM,4
81,1300300,Autazes,AM,4
82,1300409,Barcelos,AM,4
83,1300508,Barreirinha,AM,4
84,1300607,Benjamin Constant,AM,4
85,1300631,Beruri,AM,4
86,1300680,Boa Vista do Ramos,AM,4
87,1300706,Boca do Acre,AM,4
88,1300805,Borba,AM,4
89,1300839,Caapiranga,AM,4
90,1300904,Canutama,AM,4
91,1301001,Carauari,AM,4
92,1301100,Careiro,AM,4
93,1301159,Careiro da Várzea,AM,4
94,1301209,Coari,AM,4
95,1301308,Codajás,AM,4
96,1301407,Eirunepé,AM,4
97,1301506,Envira,AM,4
98,1301605,Fonte Boa,AM,4
99,1301654,Guajará,AM,4
100,1301704,Humaitá,AM,4
101,1301803,Ipixuna,AM,4
102,1301852,Iranduba,AM,4
103,1301902,Itacoatiara,AM,4
104,1301951,Itamarati,AM,4
105,1302009,Itapiranga,AM,4
106,1302108,Japurá,AM,4
107,1302207,Juruá,AM,4
108,1302306,Jutaí,AM,4
109,1302405,Lábrea,AM,4
110,1302504,Manacapuru,AM,4
111,1302553,Manaquiri,AM,4
112,1302603,Manaus,AM,4
113,1302702,Manicoré,AM,4
114,1302801,Maraã,AM,4
115,1302900,Maués,AM,4
116,1303007,Nhamundá,AM,4
117,1303106,Nova Olinda do Norte,AM,4
118,1303205,Novo Airão,AM,4
119,1303304,Novo Aripuanã,AM,4
120,1303403,Parintins,AM,4
121,1303502,Pauini,AM,4
122,1303536,Presidente Figueiredo,AM,4
123,1303569,Rio Preto da Eva,AM,4
124,1303601,Santa Isabel do Rio Negro,AM,4
125,1303700,Santo Antônio do Içá,AM,4
126,1303809,São Gabriel da Cachoeira,AM,4
127,1303908,São Paulo de Olivença,AM,4
128,1303957,São Sebastião do Uatumã,AM,4
129,1304005,Silves,AM,4
130,1304062,Tabatinga,AM,4
131,1304104,Tapauá,AM,4
132,1304203,Tefé,AM,4
133,1304237,Tonantins,AM,4
134,1304260,Uarini,AM,4
135,1304302,Urucará,AM,4
136,1304401,Urucurituba,AM,4
137,1400027,Amajari,RR,23
138,1400050,Alto Alegre,RR,23
139,1400100,Boa Vista,RR,23
140,1400159,Bonfim,RR,23
141,1400175,Cantá,RR,23
142,1400209,Caracaraí,RR,23
143,1400233,Caroebe,RR,23
144,1400282,Iracema,RR,23
145,1400308,Mucajaí,RR,23
146,1400407,Normandia,RR,23
147,1400456,Pacaraima,RR,23
148,1400472,Rorainópolis,RR,23
149,1400506,São João da Baliza,RR,23
150,1400605,São Luiz,RR,23
151,1400704,Uiramutã,RR,23
152,1500107,Abaetetuba,PA,14
153,1500131,Abel Figueiredo,PA,14
154,1500206,Acará,PA,14
155,1500305,Afuá,PA,14
156,1500347,Água Azul do Norte,PA,14
157,1500404,Alenquer,PA,14
158,1500503,Almeirim,PA,14
159,1500602,Altamira,PA,14
160,1500701,Anajás,PA,14
161,1500800,Ananindeua,PA,14
162,1500859,Anapu,PA,14
163,1500909,Augusto Corrêa,PA,14
164,1500958,Aurora do Pará,PA,14
165,1501006,Aveiro,PA,14
166,1501105,Bagre,PA,14
167,1501204,Baião,PA,14
168,1501253,Bannach,PA,14
169,1501303,Barcarena,PA,14
170,1501402,Belém,PA,14
171,1501451,Belterra,PA,14
172,1501501,Benevides,PA,14
173,1501576,Bom Jesus do Tocantins,PA,14
174,1501600,Bonito,PA,14
175,1501709,Bragança,PA,14
176,1501725,Brasil Novo,PA,14
177,1501758,Brejo Grande do Araguaia,PA,14
178,1501782,Breu Branco,PA,14
179,1501808,Breves,PA,14
180,1501907,Bujaru,PA,14
181,1501956,Cachoeira do Piriá,PA,14
182,1502004,Cachoeira do Arari,PA,14
183,1502103,Cametá,PA,14
184,1502152,Canaã dos Carajás,PA,14
185,1502202,Capanema,PA,14
186,1502301,Capitão Poço,PA,14
187,1502400,Castanhal,PA,14
188,1502509,Chaves,PA,14
189,1502608,Colares,PA,14
190,1502707,Conceição do Araguaia,PA,14
191,1502756,Concórdia do Pará,PA,14
192,1502764,Cumaru do Norte,PA,14
193,1502772,Curionópolis,PA,14
194,1502806,Curralinho,PA,14
195,1502855,Curuá,PA,14
196,1502905,Curuçá,PA,14
197,1502939,Dom Eliseu,PA,14
198,1502954,Eldorado dos Carajás,PA,14
199,1503002,Faro,PA,14
200,1503044,Floresta do Araguaia,PA,14
201,1503077,Garrafão do Norte,PA,14
202,1503093,Goianésia do Pará,PA,14
203,1503101,Gurupá,PA,14
204,1503200,Igarapé-Açu,PA,14
205,1503309,Igarapé-Miri,PA,14
206,1503408,Inhangapi,PA,14
207,1503457,Ipixuna do Pará,PA,14
208,1503507,Irituia,PA,14
209,1503606,Itaituba,PA,14
210,1503705,Itupiranga,PA,14
211,1503754,Jacareacanga,PA,14
212,1503804,Jacundá,PA,14
213,1503903,Juruti,PA,14
214,1504000,Limoeiro do Ajuru,PA,14
215,1504059,Mãe do Rio,PA,14
216,1504109,Magalhães Barata,PA,14
217,1504208,Marabá,PA,14
218,1504307,Maracanã,PA,14
219,1504406,Marapanim,PA,14
220,1504422,Marituba,PA,14
221,1504455,Medicilândia,PA,14
222,1504505,Melgaço,PA,14
223,1504604,Mocajuba,PA,14
224,1504703,Moju,PA,14
225,1504752,Mojuí dos Campos,PA,14
226,1504802,Monte Alegre,PA,14
227,1504901,Muaná,PA,14
228,1504950,Nova Esperança do Piriá,PA,14
229,1504976,Nova Ipixuna,PA,14
230,1505007,Nova Timboteua,PA,14
231,1505031,Novo Progresso,PA,14
232,1505064,Novo Repartimento,PA,14
233,1505106,Óbidos,PA,14
234,1505205,Oeiras do Pará,PA,14
235,1505304,Oriximiná,PA,14
236,1505403,Ourém,PA,14
237,1505437,Ourilândia do Norte,PA,14
238,1505486,Pacajá,PA,14
239,1505494,Palestina do Pará,PA,14
240,1505502,Paragominas,PA,14
241,1505536,Parauapebas,PA,14
242,1505551,Pau D'Arco,PA,14
243,1505601,Peixe-Boi,PA,14
244,1505635,Piçarra,PA,14
245,1505650,Placas,PA,14
246,1505700,Ponta de Pedras,PA,14
247,1505809,Portel,PA,14
248,1505908,Porto de Moz,PA,14
249,1506005,Prainha,PA,14
250,1506104,Primavera,PA,14
251,1506112,Quatipuru,PA,14
252,1506138,Redenção,PA,14
253,1506161,Rio Maria,PA,14
254,1506187,Rondon do Pará,PA,14
255,1506195,Rurópolis,PA,14
256,1506203,Salinópolis,PA,14
257,1506302,Salvaterra,PA,14
258,1506351,Santa Bárbara do Pará,PA,14
259,1506401,Santa Cruz do Arari,PA,14
260,1506500,Santa Isabel do Pará,PA,14
261,1506559,Santa Luzia do Pará,PA,14
262,1506583,Santa Maria das Barreiras,PA,14
263,1506609,Santa Maria do Pará,PA,14
264,1506708,Santana do Araguaia,PA,14
265,1506807,Santarém,PA,14
266,1506906,Santarém Novo,PA,14
267,1507003,Santo Antônio do Tauá,PA,14
268,1507102,São Caetano de Odivelas,PA,14
269,1507151,São Domingos do Araguaia,PA,14
270,1507201,São Domingos do Capim,PA,14
271,1507300,São Félix do Xingu,PA,14
272,1507409,São Francisco do Pará,PA,14
273,1507458,São Geraldo do Araguaia,PA,14
274,1507466,São João da Ponta,PA,14
275,1507474,São João de Pirabas,PA,14
276,1507508,São João do Araguaia,PA,14
277,1507607,São Miguel do Guamá,PA,14
278,1507706,São Sebastião da Boa Vista,PA,14
279,1507755,Sapucaia,PA,14
280,1507805,Senador José Porfírio,PA,14
281,1507904,Soure,PA,14
282,1507953,Tailândia,PA,14
283,1507961,Terra Alta,PA,14
284,1507979,Terra Santa,PA,14
285,1508001,Tomé-Açu,PA,14
286,1508035,Tracuateua,PA,14
287,1508050,Trairão,PA,14
288,1508084,Tucumã,PA,14
289,1508100,Tucuruí,PA,14
290,1508126,Ulianópolis,PA,14
291,1508159,Uruará,PA,14
292,1508209,Vigia,PA,14
293,1508308,Viseu,PA,14
294,1508357,Vitória do Xingu,PA,14
295,1508407,Xinguara,PA,14
296,1600055,Serra do Navio,AP,3
297,1600105,Amapá,AP,3
298,1600154,Pedra Branca do Amapari,AP,3
299,1600204,Calçoene,AP,3
300,1600212,Cutias,AP,3
301,1600238,Ferreira Gomes,AP,3
302,1600253,Itaubal,AP,3
303,1600279,Laranjal do Jari,AP,3
304,1600303,Macapá,AP,3
305,1600402,Mazagão,AP,3
306,1600501,Oiapoque,AP,3
307,1600535,Porto Grande,AP,3
308,1600550,Pracuúba,AP,3
309,1600600,Santana,AP,3
310,1600709,Tartarugalzinho,AP,3
311,1600808,Vitória do Jari,AP,3
312,1700251,Abreulândia,TO,27
313,1700301,Aguiarnópolis,TO,27
314,1700350,Aliança do Tocantins,TO,27
315,1700400,Almas,TO,27
316,1700707,Alvorada,TO,27
317,1701002,Ananás,TO,27
318,1701051,Angico,TO,27
319,1701101,Aparecida do Rio Negro,TO,27
320,1701309,Aragominas,TO,27
321,1701903,Araguacema,TO,27
322,1702000,Araguaçu,TO,27
323,1702109,Araguaína,TO,27
324,1702158,Araguanã,TO,27
325,1702208,Araguatins,TO,27
326,1702307,Arapoema,TO,27
327,1702406,Arraias,TO,27
328,1702554,Augustinópolis,TO,27
329,1702703,Aurora do Tocantins,TO,27
330,1702901,Axixá do Tocantins,TO,27
331,1703008,Babaçulândia,TO,27
332,1703057,Bandeirantes do Tocantins,TO,27
333,1703073,Barra do Ouro,TO,27
334,1703107,Barrolândia,TO,27
335,1703206,Bernardo Sayão,TO,27
336,1703305,Bom Jesus do Tocantins,TO,27
337,1703602,Brasilândia do Tocantins,TO,27
338,1703701,Brejinho de Nazaré,TO,27
339,1703800,Buriti do Tocantins,TO,27
340,1703826,Cachoeirinha,TO,27
341,1703842,Campos Lindos,TO,27
342,1703867,Cariri do Tocantins,TO,27
343,1703883,Carmolândia,TO,27
344,1703891,Carrasco Bonito,TO,27
345,1703909,Caseara,TO,27
346,1704105,Centenário,TO,27
347,1704600,Chapada de Areia,TO,27
348,1705102,Chapada da Natividade,TO,27
349,1705508,Colinas do Tocantins,TO,27
350,1705557,Combinado,TO,27
351,1705607,Conceição do Tocantins,TO,27
352,1706001,Couto Magalhães,TO,27
353,1706100,Cristalândia,TO,27
354,1706258,Crixás do Tocantins,TO,27
355,1706506,Darcinópolis,TO,27
356,1707009,Dianópolis,TO,27
357,1707108,Divinópolis do Tocantins,TO,27
358,1707207,Dois Irmãos do Tocantins,TO,27
359,1707306,Dueré,TO,27
360,1707405,Esperantina,TO,27
361,1707553,Fátima,TO,27
362,1707652,Figueirópolis,TO,27
363,1707702,Filadélfia,TO,27
364,1708205,Formoso do Araguaia,TO,27
365,1708254,Fortaleza do Tabocão,TO,27
366,1708304,Goianorte,TO,27
367,1709005,Goiatins,TO,27
368,1709302,Guaraí,TO,27
369,1709500,Gurupi,TO,27
370,1709807,Ipueiras,TO,27
371,1710508,Itacajá,TO,27
372,1710706,Itaguatins,TO,27
373,1710904,Itapiratins,TO,27
374,1711100,Itaporã do Tocantins,TO,27
375,1711506,Jaú do Tocantins,TO,27
376,1711803,Juarina,TO,27
377,1711902,Lagoa da Confusão,TO,27
378,1711951,Lagoa do Tocantins,TO,27
379,1712009,Lajeado,TO,27
380,1712157,Lavandeira,TO,27
381,1712405,Lizarda,TO,27
382,1712454,Luzinópolis,TO,27
383,1712504,Marianópolis do Tocantins,TO,27
384,1712702,Mateiros,TO,27
385,1712801,Maurilândia do Tocantins,TO,27
386,1713205,Miracema do Tocantins,TO,27
387,1713304,Miranorte,TO,27
388,1713601,Monte do Carmo,TO,27
389,1713700,Monte Santo do Tocantins,TO,27
390,1713809,Palmeiras do Tocantins,TO,27
391,1713957,Muricilândia,TO,27
392,1714203,Natividade,TO,27
393,1714302,Nazaré,TO,27
394,1714880,Nova Olinda,TO,27
395,1715002,Nova Rosalândia,TO,27
396,1715101,Novo Acordo,TO,27
397,1715150,Novo Alegre,TO,27
398,1715259,Novo Jardim,TO,27
399,1715507,Oliveira de Fátima,TO,27
400,1715705,Palmeirante,TO,27
401,1715754,Palmeirópolis,TO,27
402,1716109,Paraíso do Tocantins,TO,27
403,1716208,Paranã,TO,27
404,1716307,Pau D'Arco,TO,27
405,1716505,Pedro Afonso,TO,27
406,1716604,Peixe,TO,27
407,1716653,Pequizeiro,TO,27
408,1716703,Colméia,TO,27
409,1717008,Pindorama do Tocantins,TO,27
410,1717206,Piraquê,TO,27
411,1717503,Pium,TO,27
412,1717800,Ponte Alta do Bom Jesus,TO,27
413,1717909,Ponte Alta do Tocantins,TO,27
414,1718006,Porto Alegre do Tocantins,TO,27
415,1718204,Porto Nacional,TO,27
416,1718303,Praia Norte,TO,27
417,1718402,Presidente Kennedy,TO,27
418,1718451,Pugmil,TO,27
419,1718501,Recursolândia,TO,27
420,1718550,Riachinho,TO,27
421,1718659,Rio da Conceição,TO,27
422,1718709,Rio dos Bois,TO,27
423,1718758,Rio Sono,TO,27
424,1718808,Sampaio,TO,27
425,1718840,Sandolândia,TO,27
426,1718865,Santa Fé do Araguaia,TO,27
427,1718881,Santa Maria do Tocantins,TO,27
428,1718899,Santa Rita do Tocantins,TO,27
429,1718907,Santa Rosa do Tocantins,TO,27
430,1719004,Santa Tereza do Tocantins,TO,27
431,1720002,Santa Terezinha do Tocantins,TO,27
432,1720101,São Bento do Tocantins,TO,27
433,1720150,São Félix do Tocantins,TO,27
434,1720200,São Miguel do Tocantins,TO,27
435,1720259,São Salvador do Tocantins,TO,27
436,1720309,São Sebastião do Tocantins,TO,27
437,1720499,São Valério,TO,27
438,1720655,Silvanópolis,TO,27
439,1720804,Sítio Novo do Tocantins,TO,27
440,1720853,Sucupira,TO,27
441,1720903,Taguatinga,TO,27
442,1720937,Taipas do Tocantins,TO,27
443,1720978,Talismã,TO,27
444,1721000,Palmas,TO,27
445,1721109,Tocantínia,TO,27
446,1721208,Tocantinópolis,TO,27
447,1721257,Tupirama,TO,27
448,1721307,Tupiratins,TO,27
449,1722081,Wanderlândia,TO,27
450,1722107,Xambioá,TO,27
451,2100055,Açailândia,MA,10
452,2100105,Afonso Cunha,MA,10
453,2100154,Água Doce do Maranhão,MA,10
454,2100204,Alcântara,MA,10
455,2100303,Aldeias Altas,MA,10
456,2100402,Altamira do Maranhão,MA,10
457,2100436,Alto Alegre do Maranhão,MA,10
458,2100477,Alto Alegre do Pindaré,MA,10
459,2100501,Alto Parnaíba,MA,10
460,2100550,Amapá do Maranhão,MA,10
461,2100600,Amarante do Maranhão,MA,10
462,2100709,Anajatuba,MA,10
463,2100808,Anapurus,MA,10
464,2100832,Apicum-Açu,MA,10
465,2100873,Araguanã,MA,10
466,2100907,Araioses,MA,10
467,2100956,Arame,MA,10
468,2101004,Arari,MA,10
469,2101103,Axixá,MA,10
470,2101202,Bacabal,MA,10
471,2101251,Bacabeira,MA,10
472,2101301,Bacuri,MA,10
473,2101350,Bacurituba,MA,10
474,2101400,Balsas,MA,10
475,2101509,Barão de Grajaú,MA,10
476,2101608,Barra do Corda,MA,10
477,2101707,Barreirinhas,MA,10
478,2101731,Belágua,MA,10
479,2101772,Bela Vista do Maranhão,MA,10
480,2101806,Benedito Leite,MA,10
481,2101905,Bequimão,MA,10
482,2101939,Bernardo do Mearim,MA,10
483,2101970,Boa Vista do Gurupi,MA,10
484,2102002,Bom Jardim,MA,10
485,2102036,Bom Jesus das Selvas,MA,10
486,2102077,Bom Lugar,MA,10
487,2102101,Brejo,MA,10
488,2102150,Brejo de Areia,MA,10
489,2102200,Buriti,MA,10
490,2102309,Buriti Bravo,MA,10
491,2102325,Buriticupu,MA,10
492,2102358,Buritirana,MA,10
493,2102374,Cachoeira Grande,MA,10
494,2102408,Cajapió,MA,10
495,2102507,Cajari,MA,10
496,2102556,Campestre do Maranhão,MA,10
497,2102606,Cândido Mendes,MA,10
498,2102705,Cantanhede,MA,10
499,2102754,Capinzal do Norte,MA,10
500,2102804,Carolina,MA,10
501,2102903,Carutapera,MA,10
502,2103000,Caxias,MA,10
503,2103109,Cedral,MA,10
504,2103125,Central do Maranhão,MA,10
505,2103158,Centro do Guilherme,MA,10
506,2103174,Centro Novo do Maranhão,MA,10
507,2103208,Chapadinha,MA,10
508,2103257,Cidelândia,MA,10
509,2103307,Codó,MA,10
510,2103406,Coelho Neto,MA,10
511,2103505,Colinas,MA,10
512,2103554,Conceição do Lago-Açu,MA,10
513,2103604,Coroatá,MA,10
514,2103703,Cururupu,MA,10
515,2103752,Davinópolis,MA,10
516,2103802,Dom Pedro,MA,10
517,2103901,Duque Bacelar,MA,10
518,2104008,Esperantinópolis,MA,10
519,2104057,Estreito,MA,10
520,2104073,Feira Nova do Maranhão,MA,10
521,2104081,Fernando Falcão,MA,10
522,2104099,Formosa da Serra Negra,MA,10
523,2104107,Fortaleza dos Nogueiras,MA,10
524,2104206,Fortuna,MA,10
525,2104305,Godofredo Viana,MA,10
526,2104404,Gonçalves Dias,MA,10
527,2104503,Governador Archer,MA,10
528,2104552,Governador Edison Lobão,MA,10
529,2104602,Governador Eugênio Barros,MA,10
530,2104628,Governador Luiz Rocha,MA,10
531,2104651,Governador Newton Bello,MA,10
532,2104677,Governador Nunes Freire,MA,10
533,2104701,Graça Aranha,MA,10
534,2104800,Grajaú,MA,10
535,2104909,Guimarães,MA,10
536,2105005,Humberto de Campos,MA,10
537,2105104,Icatu,MA,10
538,2105153,Igarapé do Meio,MA,10
539,2105203,Igarapé Grande,MA,10
540,2105302,Imperatriz,MA,10
541,2105351,Itaipava do Grajaú,MA,10
542,2105401,Itapecuru Mirim,MA,10
543,2105427,Itinga do Maranhão,MA,10
544,2105450,Jatobá,MA,10
545,2105476,Jenipapo dos Vieiras,MA,10
546,2105500,João Lisboa,MA,10
547,2105609,Joselândia,MA,10
548,2105658,Junco do Maranhão,MA,10
549,2105708,Lago da Pedra,MA,10
550,2105807,Lago do Junco,MA,10
551,2105906,Lago Verde,MA,10
552,2105922,Lagoa do Mato,MA,10
553,2105948,Lago dos Rodrigues,MA,10
554,2105963,Lagoa Grande do Maranhão,MA,10
555,2105989,Lajeado Novo,MA,10
556,2106003,Lima Campos,MA,10
557,2106102,Loreto,MA,10
558,2106201,Luís Domingues,MA,10
559,2106300,Magalhães de Almeida,MA,10
560,2106326,Maracaçumé,MA,10
561,2106359,Marajá do Sena,MA,10
562,2106375,Maranhãozinho,MA,10
563,2106409,Mata Roma,MA,10
564,2106508,Matinha,MA,10
565,2106607,Matões,MA,10
566,2106631,Matões do Norte,MA,10
567,2106672,Milagres do Maranhão,MA,10
568,2106706,Mirador,MA,10
569,2106755,Miranda do Norte,MA,10
570,2106805,Mirinzal,MA,10
571,2106904,Monção,MA,10
572,2107001,Montes Altos,MA,10
573,2107100,Morros,MA,10
574,2107209,Nina Rodrigues,MA,10
575,2107258,Nova Colinas,MA,10
576,2107308,Nova Iorque,MA,10
577,2107357,Nova Olinda do Maranhão,MA,10
578,2107407,Olho D'Água das Cunhãs,MA,10
579,2107456,Olinda Nova do Maranhão,MA,10
580,2107506,Paço do Lumiar,MA,10
581,2107605,Palmeirândia,MA,10
582,2107704,Paraibano,MA,10
583,2107803,Parnarama,MA,10
584,2107902,Passagem Franca,MA,10
585,2108009,Pastos Bons,MA,10
586,2108058,Paulino Neves,MA,10
587,2108108,Paulo Ramos,MA,10
588,2108207,Pedreiras,MA,10
589,2108256,Pedro do Rosário,MA,10
590,2108306,Penalva,MA,10
591,2108405,Peri Mirim,MA,10
592,2108454,Peritoró,MA,10
593,2108504,Pindaré-Mirim,MA,10
594,2108603,Pinheiro,MA,10
595,2108702,Pio XII,MA,10
596,2108801,Pirapemas,MA,10
597,2108900,Poção de Pedras,MA,10
598,2109007,Porto Franco,MA,10
599,2109056,Porto Rico do Maranhão,MA,10
600,2109106,Presidente Dutra,MA,10
601,2109205,Presidente Juscelino,MA,10
602,2109239,Presidente Médici,MA,10
603,2109270,Presidente Sarney,MA,10
604,2109304,Presidente Vargas,MA,10
605,2109403,Primeira Cruz,MA,10
606,2109452,Raposa,MA,10
607,2109502,Riachão,MA,10
608,2109551,Ribamar Fiquene,MA,10
609,2109601,Rosário,MA,10
610,2109700,Sambaíba,MA,10
611,2109759,Santa Filomena do Maranhão,MA,10
612,2109809,Santa Helena,MA,10
613,2109908,Santa Inês,MA,10
614,2110005,Santa Luzia,MA,10
615,2110039,Santa Luzia do Paruá,MA,10
616,2110104,Santa Quitéria do Maranhão,MA,10
617,2110203,Santa Rita,MA,10
618,2110237,Santana do Maranhão,MA,10
619,2110278,Santo Amaro do Maranhão,MA,10
620,2110302,Santo Antônio dos Lopes,MA,10
621,2110401,São Benedito do Rio Preto,MA,10
622,2110500,São Bento,MA,10
623,2110609,São Bernardo,MA,10
624,2110658,São Domingos do Azeitão,MA,10
625,2110708,São Domingos do Maranhão,MA,10
626,2110807,São Félix de Balsas,MA,10
627,2110856,São Francisco do Brejão,MA,10
628,2110906,São Francisco do Maranhão,MA,10
629,2111003,São João Batista,MA,10
630,2111029,São João do Carú,MA,10
631,2111052,São João do Paraíso,MA,10
632,2111078,São João do Soter,MA,10
633,2111102,São João dos Patos,MA,10
634,2111201,São José de Ribamar,MA,10
635,2111250,São José dos Basílios,MA,10
636,2111300,São Luís,MA,10
637,2111409,São Luís Gonzaga do Maranhão,MA,10
638,2111508,São Mateus do Maranhão,MA,10
639,2111532,São Pedro da Água Branca,MA,10
640,2111573,São Pedro dos Crentes,MA,10
641,2111607,São Raimundo das Mangabeiras,MA,10
642,2111631,São Raimundo do Doca Bezerra,MA,10
643,2111672,São Roberto,MA,10
644,2111706,São Vicente Ferrer,MA,10
645,2111722,Satubinha,MA,10
646,2111748,Senador Alexandre Costa,MA,10
647,2111763,Senador La Rocque,MA,10
648,2111789,Serrano do Maranhão,MA,10
649,2111805,Sítio Novo,MA,10
650,2111904,Sucupira do Norte,MA,10
651,2111953,Sucupira do Riachão,MA,10
652,2112001,Tasso Fragoso,MA,10
653,2112100,Timbiras,MA,10
654,2112209,Timon,MA,10
655,2112233,Trizidela do Vale,MA,10
656,2112274,Tufilândia,MA,10
657,2112308,Tuntum,MA,10
658,2112407,Turiaçu,MA,10
659,2112456,Turilândia,MA,10
660,2112506,Tutóia,MA,10
661,2112605,Urbano Santos,MA,10
662,2112704,Vargem Grande,MA,10
663,2112803,Viana,MA,10
664,2112852,Vila Nova dos Martírios,MA,10
665,2112902,Vitória do Mearim,MA,10
666,2113009,Vitorino Freire,MA,10
667,2114007,Zé Doca,MA,10
668,2200053,Acauã,PI,18
669,2200103,Agricolândia,PI,18
670,2200202,Água Branca,PI,18
671,2200251,Alagoinha do Piauí,PI,18
672,2200277,Alegrete do Piauí,PI,18
673,2200301,Alto Longá,PI,18
674,2200400,Altos,PI,18
675,2200459,Alvorada do Gurguéia,PI,18
676,2200509,Amarante,PI,18
677,2200608,Angical do Piauí,PI,18
678,2200707,Anísio de Abreu,PI,18
679,2200806,Antônio Almeida,PI,18
680,2200905,Aroazes,PI,18
681,2200954,Aroeiras do Itaim,PI,18
682,2201002,Arraial,PI,18
683,2201051,Assunção do Piauí,PI,18
684,2201101,Avelino Lopes,PI,18
685,2201150,Baixa Grande do Ribeiro,PI,18
686,2201176,Barra D'Alcântara,PI,18
687,2201200,Barras,PI,18
688,2201309,Barreiras do Piauí,PI,18
689,2201408,Barro Duro,PI,18
690,2201507,Batalha,PI,18
691,2201556,Bela Vista do Piauí,PI,18
692,2201572,Belém do Piauí,PI,18
693,2201606,Beneditinos,PI,18
694,2201705,Bertolínia,PI,18
695,2201739,Betânia do Piauí,PI,18
696,2201770,Boa Hora,PI,18
697,2201804,Bocaina,PI,18
698,2201903,Bom Jesus,PI,18
699,2201919,Bom Princípio do Piauí,PI,18
700,2201929,Bonfim do Piauí,PI,18
701,2201945,Boqueirão do Piauí,PI,18
702,2201960,Brasileira,PI,18
703,2201988,Brejo do Piauí,PI,18
704,2202000,Buriti dos Lopes,PI,18
705,2202026,Buriti dos Montes,PI,18
706,2202059,Cabeceiras do Piauí,PI,18
707,2202075,Cajazeiras do Piauí,PI,18
708,2202083,Cajueiro da Praia,PI,18
709,2202091,Caldeirão Grande do Piauí,PI,18
710,2202109,Campinas do Piauí,PI,18
711,2202117,Campo Alegre do Fidalgo,PI,18
712,2202133,Campo Grande do Piauí,PI,18
713,2202174,Campo Largo do Piauí,PI,18
714,2202208,Campo Maior,PI,18
715,2202251,Canavieira,PI,18
716,2202307,Canto do Buriti,PI,18
717,2202406,Capitão de Campos,PI,18
718,2202455,Capitão Gervásio Oliveira,PI,18
719,2202505,Caracol,PI,18
720,2202539,Caraúbas do Piauí,PI,18
721,2202554,Caridade do Piauí,PI,18
722,2202604,Castelo do Piauí,PI,18
